file,1<=Pck.<,10<=Pck.<,100<=Pck.<,1000<=Pck.<,10000<=Pck.<,100000<=Pck.<,10^6<=Pck.<,10^7<=Pck.<,10^8<=Pck.
202006031400.pcap.198.163.131.233.pcap,47,0,0,0,0,0,0,0,0,
202006031400.pcap.198.163.131.235.pcap,47,0,0,0,0,0,0,0,0,
202006031400.pcap.2001_1001_D475_47C4_D8A1_E21_58D5_A86C.pcap,377,108,0,0,0,0,0,0,0,
202006031400.pcap.2001_1203_C901_F801_E878_F63E_CE0_7FB3.pcap,250,0,0,0,0,0,0,0,0,
202006031400.pcap.2001_1ED5_15_E700_780_35B9_A3FE_9CC.pcap,62732,5,0,0,0,0,0,0,0,
202006031400.pcap.2001_1ED5_1_E004_F787_478_321_873D.pcap,88480,5,0,0,0,0,0,0,0,
202006031400.pcap.2001_1EF1_D6FC_7305_FBF_C587_D19_8042.pcap,113,0,0,0,0,0,0,0,0,
202006031400.pcap.2001_1EF2_FF6D_1AE5_F84_839_5CE0_F89.pcap,8646,1,0,0,0,0,0,0,0,
202006031400.pcap.2001_1EF2_FF6D_81F8_7F8_7B8_A4E1_87D6.pcap,507,0,0,0,0,0,0,0,0,
202006031400.pcap.2001_1EF2_FF6D_E5E8_F87_840_FC20_7F33.pcap,727,0,0,0,0,0,0,0,0,
202006031400.pcap.202.141.173.170.pcap,1,10,0,0,0,0,0,0,0,
202006031400.pcap.202.74.19.185.pcap,88,0,0,0,0,0,0,0,0,
202006031400.pcap.203.141.15.245.pcap,42,0,0,0,0,0,0,0,0,
202006031400.pcap.203.160.16.223.pcap,51,0,0,0,0,0,0,0,0,
202006031400.pcap.203.77.2.136.pcap,47,4,0,0,0,0,0,0,0,
202006031400.pcap.203.77.3.130.pcap,227,0,0,0,0,0,0,0,0,
202006031400.pcap.203.78.116.180.pcap,69,0,0,0,0,0,0,0,0,
202006031400.pcap.206.66.54.13.pcap,31,1,0,0,0,0,0,0,0,
202006031400.pcap.209.110.157.133.pcap,133,0,0,0,0,0,0,0,0,
202006031400.pcap.210.155.128.10.pcap,197,0,0,0,0,0,0,0,0,
202006031400.pcap.210.155.128.6.pcap,180,0,0,0,0,0,0,0,0,
202006031400.pcap.210.53.175.145.pcap,54,0,0,0,0,0,0,0,0,
202006031400.pcap.210.53.175.146.pcap,45,0,0,0,0,0,0,0,0,
202006031400.pcap.210.53.175.150.pcap,63,0,0,0,0,0,0,0,0,
202006031400.pcap.218.24.225.205.pcap,69,1,0,0,0,0,0,0,0,
202006031400.pcap.218.27.125.19.pcap,53,7,0,0,0,0,0,0,0,
202006031400.pcap.219.101.9.108.pcap,89,0,0,0,0,0,0,0,0,
202006031400.pcap.219.198.176.29.pcap,53,0,0,0,0,0,0,0,0,
202006031400.pcap.219.207.114.63.pcap,122,0,0,0,0,0,0,0,0,
202006031400.pcap.220.17.166.185.pcap,69,0,0,0,0,0,0,0,0,
202006031400.pcap.220.97.219.80.pcap,146,0,0,0,0,0,0,0,0,
202006031400.pcap.222.184.21.128.pcap,71,0,0,0,0,0,0,0,0,
202006031400.pcap.222.229.109.10.pcap,32,0,0,0,0,0,0,0,0,
202006031400.pcap.222.66.59.44.pcap,153,0,0,0,0,0,0,0,0,
202006031400.pcap.222.66.62.159.pcap,504,0,0,0,0,0,0,0,0,
202006031400.pcap.27.198.233.131.pcap,49,0,0,0,0,0,0,0,0,
202006031400.pcap.27.2.132.40.pcap,47,38,1,0,0,0,0,0,0,
202006031400.pcap.34.144.244.31.pcap,672,0,0,0,0,0,0,0,0,
202006031400.pcap.34.153.179.83.pcap,243,0,0,0,0,0,0,0,0,
202006031400.pcap.34.154.193.174.pcap,115,0,0,0,0,0,0,0,0,
202006031400.pcap.34.161.43.156.pcap,737,2,0,0,0,0,0,0,0,
202006031400.pcap.34.166.38.131.pcap,87,0,0,0,0,0,0,0,0,
202006031400.pcap.34.167.180.195.pcap,67,0,0,0,0,0,0,0,0,
202006031400.pcap.34.174.167.93.pcap,225,0,0,0,0,0,0,0,0,
202006031400.pcap.34.176.242.226.pcap,2501,0,0,0,0,0,0,0,0,
202006031400.pcap.34.176.45.239.pcap,2745,0,0,0,0,0,0,0,0,
