,file,1<=Pck.<,10<=Pck.<,100<=Pck.<,1000<=Pck.<,10000<=Pck.<,100000<=Pck.<,10^6<=Pck.<,10^7<=Pck.<,10^8<=Pck.
65,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.162.194.pcap,2,108,28,1,0,0,0,0,0
66,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.162.228.pcap,12,244,25,1,0,0,0,0,0
67,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.163.168.pcap,34,223,37,3,0,0,0,0,0
68,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.163.30.pcap,40,818,152,20,0,0,0,0,0
69,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.163.38.pcap,8,215,56,6,0,0,0,0,0
70,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.166.90.pcap,141,355,0,0,0,0,0,0,0
71,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.167.179.pcap,87,902,64,3,0,0,0,0,0
72,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.170.162.pcap,10,409,89,14,0,0,0,0,0
73,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.172.97.pcap,24,339,40,1,1,0,0,0,0
74,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.2.196.pcap,308,599,49,7,0,0,0,0,0
75,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.205.139.pcap,170,509,2,2,0,0,0,0,0
76,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.205.182.pcap,27,167,21,4,1,0,0,0,0
77,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.222.144.pcap,1,467,14,7,1,0,0,0,0
78,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.226.0.pcap,12,780,39,1,1,0,0,0,0
80,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.26.139.pcap,1,187,20,0,0,0,0,0,0
81,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.27.180.pcap,7,256,32,0,0,0,0,0,0
82,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.96.125.pcap,341,680,17,8,7,1,0,0,0
84,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.96.27.pcap,194,513,7,0,0,1,0,0,0
86,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.96.78.pcap,7,233,26,0,0,0,0,0,0
88,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.97.205.pcap,26,274,19,5,0,0,0,0,0
89,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.97.21.pcap,4,414,30,8,0,0,0,0,0
90,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.97.218.pcap,4,1583,33,3,0,0,0,0,0
91,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.97.43.pcap,9,239,30,0,0,0,0,0,0
93,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.98.173.pcap,14,206,53,5,1,0,0,0,0
94,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.98.194.pcap,52,307,55,6,0,1,0,0,0
95,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.98.200.pcap,35,252,113,8,0,1,0,0,0
97,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.98.23.pcap,35,187,25,13,1,1,0,0,0
98,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.98.232.pcap,9,280,14,6,2,0,0,0,0
99,202006031400.pcap.Mixed_rseed-2222.pcap.150.242.98.61.pcap,115,284,73,10,0,0,0,0,0
100,202006031400.pcap.Mixed_rseed-2222.pcap.157.220.254.43.pcap,33,0,0,0,0,0,0,0,0
101,202006031400.pcap.Mixed_rseed-2222.pcap.157.249.29.169.pcap,534,0,0,0,0,0,0,0,0
102,202006031400.pcap.Mixed_rseed-2222.pcap.157.38.140.242.pcap,94,0,0,0,0,0,0,0,0
104,202006031400.pcap.Mixed_rseed-2222.pcap.159.70.103.152.pcap,94,0,0,0,0,0,0,0,0
105,202006031400.pcap.Mixed_rseed-2222.pcap.160.112.128.165.pcap,132,68,10,0,0,0,0,0,0
106,202006031400.pcap.Mixed_rseed-2222.pcap.162.207.240.218.pcap,2084,0,0,0,0,0,0,0,0
107,202006031400.pcap.Mixed_rseed-2222.pcap.162.207.242.40.pcap,272,0,0,0,0,0,0,0,0
108,202006031400.pcap.Mixed_rseed-2222.pcap.162.207.246.189.pcap,256,0,0,0,0,0,0,0,0
109,202006031400.pcap.Mixed_rseed-2222.pcap.162.207.246.48.pcap,256,0,0,0,0,0,0,0,0
111,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.124.21.pcap,4,352,81,13,2,0,0,0,0
112,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.124.29.pcap,10,384,51,5,3,0,0,0,0
113,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.125.22.pcap,8,288,53,8,0,0,0,0,0
114,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.125.87.pcap,10,258,60,18,4,0,0,0,0
115,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.126.159.pcap,10,240,90,13,2,0,0,0,0
116,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.126.200.pcap,14,288,98,10,0,0,0,0,0
117,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.126.60.pcap,8,184,48,0,0,0,0,0,0
118,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.127.12.pcap,31,181,23,0,0,0,0,0,0
119,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.127.126.pcap,3,93,47,6,1,0,0,0,0
120,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.127.235.pcap,55,422,76,15,2,0,0,0,0
121,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.127.63.pcap,5,125,30,6,0,0,0,0,0
122,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.128.63.pcap,21,297,49,2,0,0,0,0,0
123,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.134.199.pcap,24,158,53,9,0,0,0,0,0
124,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.135.132.pcap,5,419,47,9,0,0,0,0,0
125,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.135.174.pcap,6,594,98,5,0,0,0,0,0
126,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.135.235.pcap,6,101,16,3,0,0,0,0,0
127,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.138.112.pcap,6,205,29,0,0,0,0,0,0
128,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.138.136.pcap,22,390,48,2,0,0,0,0,0
129,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.147.155.pcap,73,417,40,5,0,0,0,0,0
130,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.147.159.pcap,1,129,11,5,2,0,0,0,0
132,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.179.189.pcap,2,348,105,11,0,0,0,0,0
133,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.189.69.pcap,11,249,53,3,0,0,0,0,0
134,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.189.96.pcap,239,309,47,3,0,0,0,0,0
135,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.196.194.pcap,1,211,37,3,1,0,0,0,0
136,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.211.151.pcap,3,334,19,1,0,0,0,0,0
137,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.233.40.pcap,188,627,35,5,0,0,0,0,0
139,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.235.199.pcap,1,493,39,11,2,1,0,0,0
140,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.238.225.pcap,1,319,33,4,0,0,0,0,0
141,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.239.64.pcap,0,75,24,4,3,0,0,0,0
142,202006031400.pcap.Mixed_rseed-2222.pcap.163.61.240.102.pcap,7,1249,41,3,0,0,0,0,0
